ts_utc,slug,question,yes_token_id,no_token_id,yes_best_bid,yes_best_ask,yes_mid,yes_spread,yes_last_price,yes_last_size,yes_last_side,no_best_bid,no_best_ask,no_mid,no_spread,no_last_price,no_last_size,no_last_side,btc_price,btc_ts_utc,seconds_to_expiry,sum_mid,mid_deviation_from_1,secs_since_last_btc_update,secs_since_last_market_msg,secs_since_last_yes_quote_update,secs_since_last_yes_trade_update,secs_since_last_no_quote_update,secs_since_last_no_trade_update
2026-03-27T05:14:02.864+00:00,btc-updown-5m-1774588200,"Bitcoin Up or Down - March 27, 1:10AM-1:15AM ET",46347366005331157003558200438796502493451305067093854825078719487217551793968,72217184666964983746156745248810316341263535506680696133886509744430587223490,0.85,0.86,0.855,0.01,0.83,199.56,BUY,0.14,0.15,0.14500000000000002,0.01,0.17,199.56,SELL,68719.34045045577,2026-03-27T05:14:02.851+00:00,57.13579726219177,1.0,0.0,0.01600000000325963,0.0,0.0629999999946449,0.0,0.0629999999946449,0.0
2026-03-27T05:14:03.067+00:00,btc-updown-5m-1774588200,"Bitcoin Up or Down - March 27, 1:10AM-1:15AM ET",46347366005331157003558200438796502493451305067093854825078719487217551793968,72217184666964983746156745248810316341263535506680696133886509744430587223490,0.86,0.87,0.865,0.01,0.87,31.61,SELL,0.13,0.14,0.135,0.01,0.13,31.61,BUY,68719.34045045577,2026-03-27T05:14:02.851+00:00,56.93224287033081,1.0,0.0,0.21900000001187436,0.0,0.09400000001187436,0.0,0.09400000001187436,0.0
2026-03-27T05:14:03.268+00:00,btc-updown-5m-1774588200,"Bitcoin Up or Down - March 27, 1:10AM-1:15AM ET",46347366005331157003558200438796502493451305067093854825078719487217551793968,72217184666964983746156745248810316341263535506680696133886509744430587223490,0.87,0.88,0.875,0.01,0.89,197.22,SELL,0.12,0.13,0.125,0.01,0.11,197.22,BUY,68719.34045045577,2026-03-27T05:14:02.851+00:00,56.731789350509644,1.0,0.0,0.4220000000204891,0.0,0.015000000013969839,0.0,0.015000000013969839,0.0
2026-03-27T05:14:03.465+00:00,btc-updown-5m-1774588200,"Bitcoin Up or Down - March 27, 1:10AM-1:15AM ET",46347366005331157003558200438796502493451305067093854825078719487217551793968,72217184666964983746156745248810316341263535506680696133886509744430587223490,0.88,0.89,0.885,0.01,0.88,92.37,BUY,0.11,0.12,0.11499999999999999,0.01,0.12,92.37,SELL,68719.34045045577,2026-03-27T05:14:02.851+00:00,56.5341956615448,1.0,0.0,0.610000000015134,0.0,0.0629999999946449,0.0,0.0629999999946449,0.0
2026-03-27T05:14:03.675+00:00,btc-updown-5m-1774588200,"Bitcoin Up or Down - March 27, 1:10AM-1:15AM ET",46347366005331157003558200438796502493451305067093854825078719487217551793968,72217184666964983746156745248810316341263535506680696133886509744430587223490,0.88,0.89,0.885,0.010000000000000009,0.85,8.0,BUY,0.11,0.12,0.11499999999999999,0.009999999999999995,0.15,8.0,SELL,68719.34045045577,2026-03-27T05:14:02.851+00:00,56.32491087913513,1.0,0.0,0.8280000000086147,0.0,0.125,0.0,0.125,0.0
2026-03-27T05:14:03.866+00:00,btc-updown-5m-1774588200,"Bitcoin Up or Down - March 27, 1:10AM-1:15AM ET",46347366005331157003558200438796502493451305067093854825078719487217551793968,72217184666964983746156745248810316341263535506680696133886509744430587223490,0.88,0.89,0.885,0.010000000000000009,0.82,672.14,BUY,0.11,0.12,0.11499999999999999,0.009999999999999995,0.18,672.14,SELL,68719.34045045577,2026-03-27T05:14:02.851+00:00,56.13341212272644,1.0,0.0,1.0160000000032596,0.0,0.0629999999946449,0.0,0.0629999999946449,0.0
2026-03-27T05:14:04.069+00:00,btc-updown-5m-1774588200,"Bitcoin Up or Down - March 27, 1:10AM-1:15AM ET",46347366005331157003558200438796502493451305067093854825078719487217551793968,72217184666964983746156745248810316341263535506680696133886509744430587223490,0.87,0.88,0.875,0.01,0.95,1192.99,SELL,0.12,0.13,0.125,0.01,0.05,1192.99,BUY,68721.11019274118,2026-03-27T05:14:03.935+00:00,55.930086612701416,1.0,0.0,0.125,0.0,0.01600000000325963,0.0,0.01600000000325963,0.0
2026-03-27T05:14:04.270+00:00,btc-updown-5m-1774588200,"Bitcoin Up or Down - March 27, 1:10AM-1:15AM ET",46347366005331157003558200438796502493451305067093854825078719487217551793968,72217184666964983746156745248810316341263535506680696133886509744430587223490,0.86,0.88,0.87,0.020000000000000018,0.78,35.2,BUY,0.12,0.14,0.13,0.020000000000000018,0.22,35.2,SELL,68721.11019274118,2026-03-27T05:14:03.935+00:00,55.72916769981384,1.0,0.0,0.32800000000861473,0.0,0.0,0.0,0.0,0.0
2026-03-27T05:14:04.469+00:00,btc-updown-5m-1774588200,"Bitcoin Up or Down - March 27, 1:10AM-1:15AM ET",46347366005331157003558200438796502493451305067093854825078719487217551793968,72217184666964983746156745248810316341263535506680696133886509744430587223490,0.85,0.86,0.855,0.010000000000000009,0.93,588.74,SELL,0.14,0.15,0.14500000000000002,0.009999999999999981,0.07,588.74,BUY,68721.11019274118,2026-03-27T05:14:03.935+00:00,55.530574321746826,1.0,0.0,0.5309999999881256,0.0,0.014999999984866008,0.0,0.014999999984866008,0.0
2026-03-27T05:14:04.664+00:00,btc-updown-5m-1774588200,"Bitcoin Up or Down - March 27, 1:10AM-1:15AM ET",46347366005331157003558200438796502493451305067093854825078719487217551793968,72217184666964983746156745248810316341263535506680696133886509744430587223490,0.85,0.86,0.855,0.010000000000000009,0.83,157.68,BUY,0.14,0.15,0.14500000000000002,0.009999999999999981,0.17,157.68,SELL,68722.30876,2026-03-27T05:14:04.475+00:00,55.335734128952026,1.0,0.0,0.1879999999946449,0.0,0.0629999999946449,0.0,0.0629999999946449,0.0
